article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc,label,path
539470001,539470,W T Buttercup Skirt EQ,275,Skirt,Garment Lower body,1010016,Solid,82,Turquoise,1,Dusty Light,7,Turquoise,3030,Equatorial Assortment,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1001,Unknown,Short skirt in a stretch weave with a gathered flounce at the front and concealed zip at the back. Unlined.,skirt,skirt/0539470001.jpg
539470002,539470,W T Buttercup Skirt EQ,275,Skirt,Garment Lower body,1010016,Solid,63,Dark Purple,4,Dark,6,Lilac Purple,3030,Equatorial Assortment,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1001,Unknown,Short skirt in a stretch weave with a gathered flounce at the front and concealed zip at the back. Unlined.,skirt,skirt/0539470002.jpg
539471002,539471,W T Daffodil EQ,275,Skirt,Garment Lower body,1010001,All over pattern,9,Black,4,Dark,5,Black,3030,Equatorial Assortment,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1001,Unknown,"Calf-length skirt in a patterned cotton weave with a high waist and sewn-in wrapover at the front with a wide, flounced trim. Longer at the back with a concealed zip and wide flounced trim at the hem. Unlined.",skirt,skirt/0539471002.jpg
539499001,539499,Carolina Ankel Padding boot,87,Boots,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3929,Divided Shoes,D,Divided,2,Divided,52,Divided Accessories,1020,Shoes,Ankle boots in imitation suede with a padded top edge and lacing with speed hooks at the front. Pile linings and insoles and chunky rubber soles. Heel 3.5 cm.,shoe,shoe/0539499001.jpg
539499002,539499,Carolina Ankel Padding boot,87,Boots,Shoes,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,3929,Divided Shoes,D,Divided,2,Divided,52,Divided Accessories,1020,Shoes,Ankle boots in imitation suede with a padded top edge and lacing with speed hooks at the front. Pile linings and insoles and chunky rubber soles. Heel 3.5 cm.,shoe,shoe/0539499002.jpg
539522001,539522,Abella cross bag (1),66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,1920,Small Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Shoulder bag in grained imitation leather with a flap and zip at the top and a zipped inner compartment. Lined. Size 12x25x28 cm.,bag,bag/0539522001.jpg
539522002,539522,Abella cross bag (1),66,Bag,Accessories,1010016,Solid,13,Beige,1,Dusty Light,1,Mole,1920,Small Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Shoulder bag in grained imitation leather with a flap and zip at the top and a zipped inner compartment. Lined. Size 12x25x28 cm.,bag,bag/0539522002.jpg
539744001,539744,ESTEVEZ,87,Boots,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3529,Boots,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Imitation leather boots with a padded edge, lacing at the front and loop at the back. Fabric linings, imitation leather insoles and chunky rubber soles. Heel 10 cm.",shoe,shoe/0539744001.jpg
539844004,539844,Borg WL sneaker,94,Sneakers,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3828,Sneakers,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,,shoe,shoe/0539844004.jpg
539844007,539844,Borg WL sneaker,94,Sneakers,Shoes,1010016,Solid,6,Light Grey,1,Dusty Light,12,Grey,3828,Sneakers,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,,shoe,shoe/0539844007.jpg
539878001,539878,Skirt Mini,275,Skirt,Garment Lower body,1010023,Denim,71,Light Blue,1,Dusty Light,2,Blue,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"Short 5-pocket skirt in washed denim with hard-worn details, a button fly and raw-edge hem.",skirt,skirt/0539878001.jpg
539878003,539878,Skirt Mini,275,Skirt,Garment Lower body,1010023,Denim,71,Light Blue,1,Dusty Light,2,Blue,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"Short 5-pocket skirt in washed denim with hard-worn details, a button fly and raw-edge hem.",skirt,skirt/0539878003.jpg
539878006,539878,Skirt Mini (1),275,Skirt,Garment Lower body,1010023,Denim,71,Light Blue,1,Dusty Light,2,Blue,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"Short 5-pocket skirt in washed denim with hard-worn details, a button fly and raw-edge hem.",skirt,skirt/0539878006.jpg
540008001,540008,Tora sneakerboot.,94,Sneakers,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3828,Sneakers,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Ankle-high trainers with elastic gores in the sides. Mesh linings and insoles, rubber soles.",shoe,shoe/0540008001.jpg
540404001,540404,Mae skirt,275,Skirt,Garment Lower body,1010001,All over pattern,21,Light Yellow,3,Light,8,Yellow,1948,Trousers & Skirt,A,Ladieswear,1,Ladieswear,18,Womens Trend,1009,Trousers,"Flared, calf-length skirt in patterned crinkled chiffon with several layers of raw-edged frills. Concealed zip in the side. Lined.",skirt,skirt/0540404001.jpg
540701001,540701,Bella Biker Leggings,273,Leggings/Tights,Garment Lower body,1010018,Treatment,9,Black,4,Dark,5,Black,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,Jersey leggings with an elasticated waist and pin-tucks on the legs.,pants,pants/0540701001.jpg
540701003,540701,Bella Biker Leggings,273,Leggings/Tights,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,Jersey leggings with an elasticated waist and pin-tucks on the legs.,pants,pants/0540701003.jpg
540701004,540701,Bella Biker Leggings,273,Leggings/Tights,Garment Lower body,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,Jersey leggings with an elasticated waist and pin-tucks on the legs.,pants,pants/0540701004.jpg
540701006,540701,Bella Biker Leggings,273,Leggings/Tights,Garment Lower body,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,Jersey leggings with an elasticated waist and pin-tucks on the legs.,pants,pants/0540701006.jpg
540701007,540701,Bella Biker Leggings,273,Leggings/Tights,Garment Lower body,1010016,Solid,43,Dark Red,4,Dark,18,Red,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,Jersey leggings with an elasticated waist and pin-tucks on the legs.,pants,pants/0540701007.jpg
540701008,540701,Bella Biker Leggings,273,Leggings/Tights,Garment Lower body,1010016,Solid,8,Dark Grey,4,Dark,12,Grey,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,Jersey leggings with an elasticated waist and pin-tucks on the legs.,pants,pants/0540701008.jpg
540701011,540701,Bella Biker Leggings,273,Leggings/Tights,Garment Lower body,1010016,Solid,14,Dark Beige,2,Medium Dusty,11,Beige,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,Jersey leggings with an elasticated waist and pin-tucks on the legs.,pants,pants/0540701011.jpg
540739001,540739,Velvet pompom backpack,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,"Velour backpack with faux fur pompoms, a zip and handle at the top, adjustable imitation leather shoulder straps and zipped outer pocket. Lined. Size 11x24x27 cm.",bag,bag/0540739001.jpg
540771001,540771,Praylis PQ cross bag,66,Bag,Accessories,1010016,Solid,6,Light Grey,1,Dusty Light,12,Grey,1920,Small Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Small, sturdy leather shoulder bag with suede details and a flap with a decorative detail and concealed magnetic catch. One inner compartment and a wide, adjustable shoulder strap with metal buttons. Lined. Size 5.5x14x20 cm.",bag,bag/0540771001.jpg
540781001,540781,Galina PQ mid cross bag,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,1920,Small Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Leather shoulder bag with a metal chain shoulder strap with intertwined leather cord, a flap with two magnetic fasteners, a compartment and zipped inner pocket. Lined. Size 11x10.5x27 cm.",bag,bag/0540781001.jpg
541313001,541313,Skirt Midi Reworked,275,Skirt,Garment Lower body,1010023,Denim,9,Black,4,Dark,5,Black,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"5-pocket, knee-length skirt in washed denim with worn details, a button fly and raw-edge hem.",skirt,skirt/0541313001.jpg
541313006,541313,Skirt Midi Reworked,275,Skirt,Garment Lower body,1010023,Denim,73,Dark Blue,2,Medium Dusty,2,Blue,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"5-pocket, knee-length skirt in washed denim with worn details, a button fly and raw-edge hem.",skirt,skirt/0541313006.jpg
541313007,541313,Skirt Midi Reworked,275,Skirt,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"5-pocket, knee-length skirt in washed denim with worn details, a button fly and raw-edge hem.",skirt,skirt/0541313007.jpg
541631001,541631,Long John cardigan,245,Cardigan,Garment Upper body,1010016,Solid,7,Grey,1,Dusty Light,12,Grey,7618,Kids Girl Knitwear,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1003,Knitwear,"Cardigan in a soft, fine knit containing some wool with front pockets and ribbing at the cuffs and hem. No buttons.",jacket,jacket/0541631001.jpg
541848001,541848,Coyote Leggings,273,Leggings/Tights,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,5962,Jersey Fancy DS,D,Divided,2,Divided,58,Divided Selected,1005,Jersey Fancy,Leggings in sturdy jersey with an elasticated waist and zip down the front of the legs.,pants,pants/0541848001.jpg
541926001,541926,J Cleo,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,Short skirt in crinkled jersey with concealed elastication at the waist. Unlined.,skirt,skirt/0541926001.jpg
542138001,542138,SC PARK SKIRT,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,2080,Studio Collection,A,Ladieswear,1,Ladieswear,82,Special Collections,1001,Unknown,"STUDIO COLLECTION. Short, bell-shaped skirt in wool twill and nylon with a concealed zip in the side and raw-edge, asymmetric hem. Lined.",skirt,skirt/0542138001.jpg
542207001,542207,Sanna HT BG,94,Sneakers,Shoes,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,4327,Sneakers big girl inactive from s2,J,"Children Accessories, Swimwear",4,Baby/Children,42,Kids & Baby Shoes,1020,Shoes,Hi-top trainers in printed canvas with lacing at the front and a loop at the back. Mesh linings and insoles and rubber soles.,shoe,shoe/0542207001.jpg
542209001,542209,Freja low sneaker BG,94,Sneakers,Shoes,1010005,Colour blocking,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,4327,Sneakers big girl inactive from s2,J,"Children Accessories, Swimwear",4,Baby/Children,42,Kids & Baby Shoes,1020,Shoes,"Mesh trainers with imitation leather details, a lightly padded edge and tongue, lacing at the front and a loop at the back. Mesh linings and insoles and rubber soles.",shoe,shoe/0542209001.jpg
542211001,542211,Teddy fancy Runner,94,Sneakers,Shoes,1010005,Colour blocking,73,Dark Blue,7,Medium,2,Blue,4327,Sneakers big girl inactive from s2,J,"Children Accessories, Swimwear",4,Baby/Children,42,Kids & Baby Shoes,1020,Shoes,"Mesh trainers with imitation leather details, glittery sections, lacing at the front and a loop at the back. Mesh linings and insoles and rubber soles.",shoe,shoe/0542211001.jpg
542254001,542254,Berlin zip,87,Boots,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3929,Divided Shoes,D,Divided,2,Divided,52,Divided Accessories,1020,Shoes,"Ankle boots in imitation leather with a crackled finish. Zip in the side, fabric linings and insoles and rubber soles. Heels 6.5 cm.",shoe,shoe/0542254001.jpg
542439002,542439,Bonnie Skirt,275,Skirt,Garment Lower body,1010021,Lace,31,Light Orange,1,Dusty Light,3,Orange,1926,Woven Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,Short lace skirt with a concealed zip in the side and box pleats. Lined.,skirt,skirt/0542439002.jpg
542439003,542439,Bonnie Skirt,275,Skirt,Garment Lower body,1010021,Lace,43,Dark Red,4,Dark,18,Red,1926,Woven Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,Short lace skirt with a concealed zip in the side and box pleats. Lined.,skirt,skirt/0542439003.jpg
542442001,542442,Flawless skirt,275,Skirt,Garment Lower body,1010016,Solid,42,Red,5,Bright,18,Red,1686,Jersey Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,Knee-length jersey skirt with an elasticated waist and elastic down the sides for a draped effect. Lined.,skirt,skirt/0542442001.jpg
542817001,542817,Tommen cardigan,245,Cardigan,Garment Upper body,1010016,Solid,6,Light Grey,1,Dusty Light,12,Grey,1644,Projects Jersey & Knitwear,D,Divided,2,Divided,50,Divided Projects,1005,Jersey Fancy,"Long cardigan in a soft pattern knit with dropped shoulders, long, wide sleeves, gently rounded hem and no buttons. Longer at the back.",jacket,jacket/0542817001.jpg
542913002,542913,OL ELLEN PQ W.L sneaker,94,Sneakers,Shoes,1010016,Solid,31,Light Orange,1,Dusty Light,3,Orange,3527,Flats,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Suede boots with a zip at the back, faux fur linings and insoles and rubber soles.",shoe,shoe/0542913002.jpg
543087002,543087,Angelica waterfall cardigan,245,Cardigan,Garment Upper body,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Cardigan in a soft, fine knit with a shawl collar, draped front and wide ribbing at the cuffs and hem. No buttons.",jacket,jacket/0543087002.jpg
543445001,543445,Nosey beanie,75,Hat/beanie,Accessories,1010016,Solid,13,Beige,2,Medium Dusty,1,Mole,2950,Baby Toys/Acc,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1019,Accessories,"Hat in a soft knit with a pompom on the top, small appliqué at the front, earflaps and ties under the chin. Fleece lining.",hat,hat/0543445001.jpg
543556001,543556,Lolly skirt velour,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,Short skater skirt in soft velour with an elasticated waist.,skirt,skirt/0543556001.jpg
543556004,543556,Lolly skirt velour,275,Skirt,Garment Lower body,1010026,Other structure,73,Dark Blue,4,Dark,2,Blue,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,Short skater skirt in soft velour with an elasticated waist.,skirt,skirt/0543556004.jpg
543556005,543556,Lolly skirt velour,275,Skirt,Garment Lower body,1010016,Solid,43,Dark Red,4,Dark,18,Red,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,Short skater skirt in soft velour with an elasticated waist.,skirt,skirt/0543556005.jpg
543556006,543556,Lolly skirt velour,275,Skirt,Garment Lower body,1010026,Other structure,9,Black,4,Dark,5,Black,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,Short skater skirt in soft velour with an elasticated waist.,skirt,skirt/0543556006.jpg
543886004,543886,MOA mini pouch,66,Bag,Accessories,1010011,Metallic,51,Light Pink,1,Dusty Light,4,Pink,3948,Other Accessories,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,"Small pouch bag with appliqués, and a zip at the top. Size 5x9x13 cm.",bag,bag/0543886004.jpg
543886005,543886,MOA mini pouch,66,Bag,Accessories,1010011,Metallic,10,White,3,Light,9,White,3948,Other Accessories,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,"Small pouch bag with appliqués, and a zip at the top. Size 5x9x13 cm.",bag,bag/0543886005.jpg
543976002,543976,Roxane Biker Skirt,275,Skirt,Garment Lower body,1010012,Mixed solid/pattern,9,Black,4,Dark,5,Black,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,"Short skirt in imitation leather with quilted sections, a diagonal zip at the front and tabs with metal buckles at the top. Lined.",skirt,skirt/0543976002.jpg
544056003,544056,Lexie Skirt,275,Skirt,Garment Lower body,1010009,Glittering/Metallic,9,Black,4,Dark,5,Black,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,Short skirt in stretch jersey containing glittery threads with a knot detail at the front and concealed zip in one side. Unlined.,skirt,skirt/0544056003.jpg
544391001,544391,Edgar high top,94,Sneakers,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3629,Shoes,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,"Hi-tops with lacing at the front, fabric linings and insoles and rubber soles.",shoe,shoe/0544391001.jpg
544627003,544627,Shake,275,Skirt,Garment Lower body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,"Short, high-waisted skirt in a textured weave with pleats at the top, a zip at the back and side pockets.",skirt,skirt/0544627003.jpg
544627004,544627,Shake,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,"Short, high-waisted skirt in a textured weave with pleats at the top, a zip at the back and side pockets.",skirt,skirt/0544627004.jpg
544627005,544627,Shake,275,Skirt,Garment Lower body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,"Short, high-waisted skirt in a textured weave with pleats at the top, a zip at the back and side pockets.",skirt,skirt/0544627005.jpg
544627006,544627,Shake,275,Skirt,Garment Lower body,1010022,Jacquard,73,Dark Blue,4,Dark,2,Blue,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,"Short, high-waisted skirt in a textured weave with pleats at the top, a zip at the back and side pockets.",skirt,skirt/0544627006.jpg
544627007,544627,Shake,275,Skirt,Garment Lower body,1010016,Solid,22,Yellow,1,Dusty Light,8,Yellow,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,"Short, high-waisted skirt in a textured weave with pleats at the top, a zip at the back and side pockets.",skirt,skirt/0544627007.jpg
544721001,544721,Gloom lurex frill trsrs,275,Skirt,Garment Lower body,1010009,Glittering/Metallic,51,Light Pink,1,Dusty Light,4,Pink,1648,Knitwear,A,Ladieswear,1,Ladieswear,18,Womens Trend,1003,Knitwear,"Trousers in a soft, fine knit containing glittery threads. Elasticated waist and a frill at the hems.",skirt,skirt/0544721001.jpg
545107001,545107,Christina Fancy,87,Boots,Shoes,1010011,Metallic,8,Dark Grey,4,Dark,12,Grey,3929,Divided Shoes,D,Divided,2,Divided,52,Divided Accessories,1020,Shoes,"Ankle boots in grained imitation leather with a shimmering metallic finish, lacing at the front and a loop at the back. Twill linings and insoles and chunky rubber soles. Heel 3.5 cm.",shoe,shoe/0545107001.jpg
545419002,545419,Sardinia weekend bag,66,Bag,Accessories,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Weekend bag with two handles and a zip at the top, a detachable adjustable shoulder strap and press-studs in the sides that can be unfastened to make the bag more spacious. Three inner compartments, one with a zip. Lined. Size 21x39x41 cm.",bag,bag/0545419002.jpg
545419006,545419,Sardinia weekend bag,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Weekend bag with two handles and a zip at the top, a detachable adjustable shoulder strap and press-studs in the sides that can be unfastened to make the bag more spacious. Three inner compartments, one with a zip. Lined. Size 21x39x41 cm.",bag,bag/0545419006.jpg
545473001,545473,Case shopper,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Shopper in grained imitation leather with two handles and a zip at the top, three inner compartments, one with a zip, and studs on the bottom. Lined. Size 15x30x36 cm.",bag,bag/0545473001.jpg
545512001,545512,MC Rexona skirt,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1939,Woven bottoms,A,Ladieswear,1,Ladieswear,2,H&M+,1009,Trousers,Short skirt in woven fabric with a zip and slit at the back. Lined.,skirt,skirt/0545512001.jpg
545869002,545869,SPEC OCC NOEL,273,Leggings/Tights,Garment Lower body,1010001,All over pattern,83,Dark Turquoise,4,Dark,7,Turquoise,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,Leggings in soft velour with an elasticated waist.,pants,pants/0545869002.jpg
545869003,545869,SPEC OCC NOEL,273,Leggings/Tights,Garment Lower body,1010001,All over pattern,51,Light Pink,1,Dusty Light,4,Pink,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,Leggings in soft velour with an elasticated waist.,pants,pants/0545869003.jpg
545881001,545881,Net 1p Leggings,273,Leggings/Tights,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fishnet leggings with elastication at the waist and hems.,pants,pants/0545881001.jpg
545894001,545894,River Loafer PQ,89,Other shoe,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3630,Shoes / Boots inactive from s5,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,"Leather loafers with tassels, a moccasin seam at the front and soft heels that can be folded down. Leather linings and insoles and rubber soles. Heel approx. 2.5 cm.",shoe,shoe/0545894001.jpg
545894002,545894,River Loafer PQ,89,Other shoe,Shoes,1010016,Solid,33,Dark Orange,4,Dark,3,Orange,3630,Shoes / Boots inactive from s5,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,"Leather loafers with tassels, a moccasin seam at the front and soft heels that can be folded down. Leather linings and insoles and rubber soles. Heel approx. 2.5 cm.",shoe,shoe/0545894002.jpg
545902001,545902,Hadid boot fancy,87,Boots,Shoes,1010009,Glittering/Metallic,3,Silver,1,Dusty Light,15,Metal,3929,Divided Shoes,D,Divided,2,Divided,52,Divided Accessories,1020,Shoes,Glittery ankle boots with a zip in the side and round toes. Fabric linings and insoles and rubber soles. Covered heels 5.5 cm.,shoe,shoe/0545902001.jpg
545939001,545939,Lurex Leggings,273,Leggings/Tights,Garment Lower body,1010009,Glittering/Metallic,9,Black,4,Dark,5,Black,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Leggings containing glittery threads with an elasticated waist.,pants,pants/0545939001.jpg
545963001,545963,Tomar short frill skirt,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,Short skirt in sturdy jersey with an elasticated waist and pleated tiers. Lined.,skirt,skirt/0545963001.jpg
546070001,546070,ESTER Beanie,75,Hat/beanie,Accessories,1010010,Melange,7,Grey,2,Medium Dusty,12,Grey,4312,Kids Girl Big Acc,J,"Children Accessories, Swimwear",4,Baby/Children,45,Kids Outerwear,1019,Accessories,Hat in a soft knit with decorative pompoms.,hat,hat/0546070001.jpg
546251001,546251,Amber biker boot,87,Boots,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3929,Divided Shoes,D,Divided,2,Divided,52,Divided Accessories,1020,Shoes,Biker boots in imitation leather with a concealed zip in one side and decorative tabs and metal buckles. Fabric linings and insoles and rubber soles. Heel 3 cm.,shoe,shoe/0546251001.jpg
546256001,546256,Stella sneaker boot,87,Boots,Shoes,1010016,Solid,6,Light Grey,1,Dusty Light,12,Grey,3929,Divided Shoes,D,Divided,2,Divided,52,Divided Accessories,1020,Shoes,"Platform hi-tops in satin with imitation leather details, lacing with speed hooks and a padded top edge. Mesh linings and insoles and rubber soles. Platform 5.5 cm.",shoe,shoe/0546256001.jpg
546256002,546256,Stella sneaker boot,87,Boots,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3929,Divided Shoes,D,Divided,2,Divided,52,Divided Accessories,1020,Shoes,"Platform hi-tops in satin with imitation leather details, lacing with speed hooks and a padded top edge. Mesh linings and insoles and rubber soles. Platform 5.5 cm.",shoe,shoe/0546256002.jpg
546257001,546257,Bella boot,87,Boots,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3929,Divided Shoes,D,Divided,2,Divided,52,Divided Accessories,1020,Shoes,Ankle boots with round toes and a soft shaft. Fabric linings and insoles and rubber soles. Covered heels 8 cm.,shoe,shoe/0546257001.jpg
546260001,546260,Tilde fancy sneaker,94,Sneakers,Shoes,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,3929,Divided Shoes,D,Divided,2,Divided,52,Divided Accessories,1020,Shoes,"Imitation suede trainers with a lightly padded edge and tongue, and lacing with a detachable faux fur decoration at the front. Fabric linings and insoles and rubber soles.",shoe,shoe/0546260001.jpg
546260004,546260,Tilde fancy sneaker,94,Sneakers,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3929,Divided Shoes,D,Divided,2,Divided,52,Divided Accessories,1020,Shoes,"Imitation suede trainers with a lightly padded edge and tongue, and lacing with a detachable faux fur decoration at the front. Fabric linings and insoles and rubber soles.",shoe,shoe/0546260004.jpg
546269001,546269,Jin sneaker,94,Sneakers,Shoes,1010016,Solid,10,White,3,Light,9,White,3929,Divided Shoes,D,Divided,2,Divided,52,Divided Accessories,1020,Shoes,Slip-on fabric trainers with elastic gores in the sides. Fabric linings and insoles and rubber soles.,shoe,shoe/0546269001.jpg
546269004,546269,Jin sneaker,94,Sneakers,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3929,Divided Shoes,D,Divided,2,Divided,52,Divided Accessories,1020,Shoes,Slip-on fabric trainers with elastic gores in the sides. Fabric linings and insoles and rubber soles.,shoe,shoe/0546269004.jpg
546269007,546269,Jin sneaker,94,Sneakers,Shoes,1010016,Solid,31,Light Orange,1,Dusty Light,3,Orange,3929,Divided Shoes,D,Divided,2,Divided,52,Divided Accessories,1020,Shoes,Slip-on fabric trainers with elastic gores in the sides. Fabric linings and insoles and rubber soles.,shoe,shoe/0546269007.jpg
546289003,546289,BLIXEN tights,273,Leggings/Tights,Garment Lower body,1010005,Colour blocking,43,Dark Red,4,Dark,18,Red,8310,Ladies Sport Bottoms,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Sports tights in fast-drying functional fabric with mesh sections and an elasticated waist with a concealed key pocket in the waistband.,pants,pants/0546289003.jpg
546406001,546406,Rexona mini skirt,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,Short skirt in a stretch weave with a concealed zip and a slit at the back. Lined.,skirt,skirt/0546406001.jpg
